side_length,board_size,matchup,round,action_index,actor,actor_policy,first_actor,p_controlled,e_controlled,neutral_fields,actor_controlled_before,opponent_controlled_before,actor_non_core_before,opponent_non_core_before,territory_threshold,actor_to_threshold_before,opponent_to_threshold_before,actor_behind_before,p_resources_before,e_resources_before,rank,candidate_action_type,candidate_target,candidate_field_type,candidate_category,raw_score,weight,total_score,reasons,chosen,chosen_ok,chosen_message,winner_after
5,61,rusher_vs_utility_balancer,16,2,enemy,utility_balancer,enemy,12,12,37,12,12,11,11,37,25,25,False,"{""Holz"": 4, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 2, ""Stein"": 12}",4,raid,"(4, -1)",,aggression,21.6000,1.2500,27.0000,target_type=Korn | level=1 | shield=0 | cost_korn=2 | opponent_non_core=11,False,,,
5,61,rusher_vs_utility_balancer,16,2,enemy,utility_balancer,enemy,12,12,37,12,12,11,11,37,25,25,False,"{""Holz"": 4, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 2, ""Stein"": 12}",5,build,"(-1, 3)",Holz,expansion,26.7607,1.0000,26.7607,type=Holz | need=0.58 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,16,3,enemy,utility_balancer,enemy,12,13,37,12,12,11,11,37,25,25,False,"{""Holz"": 4, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 0, ""Korn"": 2, ""Stein"": 12}",1,build,"(-2, 2)",Korn,expansion,30.9857,1.0000,30.9857,type=Korn | need=0.83 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=5,True,True,"enemy builds Korn at (-2, 2) for 5 Holz.",
5,61,rusher_vs_utility_balancer,16,3,enemy,utility_balancer,enemy,12,13,37,12,12,11,11,37,25,25,False,"{""Holz"": 4, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 0, ""Korn"": 2, ""Stein"": 12}",2,build,"(-1, 3)",Korn,expansion,29.9857,1.0000,29.9857,type=Korn | need=0.83 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,16,3,enemy,utility_balancer,enemy,12,13,37,12,12,11,11,37,25,25,False,"{""Holz"": 4, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 0, ""Korn"": 2, ""Stein"": 12}",3,build,"(0, 3)",Korn,expansion,28.9857,1.0000,28.9857,type=Korn | need=0.83 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,16,3,enemy,utility_balancer,enemy,12,13,37,12,12,11,11,37,25,25,False,"{""Holz"": 4, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 0, ""Korn"": 2, ""Stein"": 12}",4,build,"(1, 3)",Korn,expansion,27.9857,1.0000,27.9857,type=Korn | need=0.83 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,16,3,enemy,utility_balancer,enemy,12,13,37,12,12,11,11,37,25,25,False,"{""Holz"": 4, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 0, ""Korn"": 2, ""Stein"": 12}",5,build,"(-2, 2)",Holz,expansion,27.7607,1.0000,27.7607,type=Holz | need=0.58 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,17,1,enemy,utility_balancer,player,14,11,36,11,14,10,13,37,26,23,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 12}",1,fortify,"(1, 1)",,defense,25.4500,1.2500,31.8125,type=Korn | shield=2 | enemy_neighbors=2 | contested=0 | cost_korn=6,True,True,"enemy fortifies (1, 1) for 6 Korn. raid_shield=3/3.",
5,61,rusher_vs_utility_balancer,17,1,enemy,utility_balancer,player,14,11,36,11,14,10,13,37,26,23,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 12}",2,raid,"(-1, 1)",,aggression,24.9000,1.2500,31.1250,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=13,False,,,
5,61,rusher_vs_utility_balancer,17,1,enemy,utility_balancer,player,14,11,36,11,14,10,13,37,26,23,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 12}",3,fortify,"(-2, 2)",,defense,23.1500,1.2500,28.9375,type=Korn | shield=0 | enemy_neighbors=1 | contested=0 | cost_korn=2,False,,,
5,61,rusher_vs_utility_balancer,17,1,enemy,utility_balancer,player,14,11,36,11,14,10,13,37,26,23,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 12}",4,fortify,"(2, 1)",,defense,19.5500,1.2500,24.4375,type=Korn | shield=1 | enemy_neighbors=1 | contested=0 | cost_korn=4,False,,,
5,61,rusher_vs_utility_balancer,17,1,enemy,utility_balancer,player,14,11,36,11,14,10,13,37,26,23,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 12}",5,raid,"(4, -1)",,aggression,19.4000,1.2500,24.2500,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=13,False,,,
5,61,rusher_vs_utility_balancer,17,2,enemy,utility_balancer,player,13,12,36,11,14,10,13,37,26,23,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 3, ""Stein"": 12}",1,raid,"(-1, 1)",,aggression,24.9000,1.2500,31.1250,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=13,True,True,"enemy raids (-1, 1) for 3 Korn. contested=1, active_from_round=18.",
5,61,rusher_vs_utility_balancer,17,2,enemy,utility_balancer,player,13,12,36,11,14,10,13,37,26,23,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 3, ""Stein"": 12}",2,fortify,"(-2, 2)",,defense,23.1500,1.2500,28.9375,type=Korn | shield=0 | enemy_neighbors=1 | contested=0 | cost_korn=2,False,,,
5,61,rusher_vs_utility_balancer,17,2,enemy,utility_balancer,player,13,12,36,11,14,10,13,37,26,23,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 3, ""Stein"": 12}",3,fortify,"(2, 1)",,defense,19.5500,1.2500,24.4375,type=Korn | shield=1 | enemy_neighbors=1 | contested=0 | cost_korn=4,False,,,
5,61,rusher_vs_utility_balancer,17,2,enemy,utility_balancer,player,13,12,36,11,14,10,13,37,26,23,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 3, ""Stein"": 12}",4,raid,"(4, -1)",,aggression,19.4000,1.2500,24.2500,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=13,False,,,
5,61,rusher_vs_utility_balancer,17,2,enemy,utility_balancer,player,13,12,36,11,14,10,13,37,26,23,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 3, ""Stein"": 12}",5,fortify,"(0, 2)",,defense,18.5500,1.2500,23.1875,type=Korn | shield=1 | enemy_neighbors=1 | contested=0 | cost_korn=4,False,,,
5,61,rusher_vs_utility_balancer,17,3,enemy,utility_balancer,player,12,13,36,12,13,11,12,37,25,24,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 0, ""Stein"": 12}",1,raid,"(4, -1)",,aggression,19.4000,1.2500,24.2500,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=12,True,True,"enemy raids (4, -1) for 3 Korn. contested=2, active_from_round=19.",
5,61,rusher_vs_utility_balancer,17,3,enemy,utility_balancer,player,12,13,36,12,13,11,12,37,25,24,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 0, ""Stein"": 12}",2,field_upgrade,"(-2, 2)",,development,17.1000,1.1500,19.6650,type=Korn | level=1 | stein_pressure=1.00 | cost_stein=6,False,,,
5,61,rusher_vs_utility_balancer,17,3,enemy,utility_balancer,player,12,13,36,12,13,11,12,37,25,24,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 0, ""Stein"": 12}",3,field_upgrade,"(0, 2)",,development,17.1000,1.1500,19.6650,type=Korn | level=1 | stein_pressure=1.00 | cost_stein=6,False,,,
5,61,rusher_vs_utility_balancer,17,3,enemy,utility_balancer,player,12,13,36,12,13,11,12,37,25,24,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 0, ""Stein"": 12}",4,field_upgrade,"(2, 2)",,development,17.1000,1.1500,19.6650,type=Korn | level=1 | stein_pressure=1.00 | cost_stein=6,False,,,
5,61,rusher_vs_utility_balancer,17,3,enemy,utility_balancer,player,12,13,36,12,13,11,12,37,25,24,True,"{""Holz"": 6, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 0, ""Stein"": 12}",5,field_upgrade,"(3, 1)",,development,17.1000,1.1500,19.6650,type=Korn | level=1 | stein_pressure=1.00 | cost_stein=6,False,,,
5,61,rusher_vs_utility_balancer,18,1,enemy,utility_balancer,enemy,12,13,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 8, ""Stein"": 12}",1,fortify,"(-1, 1)",,defense,52.6500,1.2500,65.8125,type=Korn | shield=0 | enemy_neighbors=3 | contested=1 | cost_korn=2,True,True,"enemy fortifies (-1, 1) for 2 Korn. raid_shield=1/3.",
5,61,rusher_vs_utility_balancer,18,1,enemy,utility_balancer,enemy,12,13,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 8, ""Stein"": 12}",2,raid,"(0, 0)",,aggression,30.9000,1.2500,38.6250,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=11,False,,,
5,61,rusher_vs_utility_balancer,18,1,enemy,utility_balancer,enemy,12,13,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 8, ""Stein"": 12}",3,build,"(-2, 1)",Holz,expansion,36.8590,1.0000,36.8590,type=Holz | need=0.58 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,18,1,enemy,utility_balancer,enemy,12,13,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 8, ""Stein"": 12}",4,raid,"(-1, 0)",,aggression,26.6500,1.2500,33.3125,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=11,False,,,
5,61,rusher_vs_utility_balancer,18,1,enemy,utility_balancer,enemy,12,13,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 8, ""Stein"": 12}",5,build,"(-2, 1)",Korn,expansion,32.0840,1.0000,32.0840,type=Korn | need=0.17 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,18,2,enemy,utility_balancer,enemy,12,13,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 4, ""Stein"": 12}",1,fortify,"(-1, 1)",,defense,47.0500,1.2500,58.8125,type=Korn | shield=1 | enemy_neighbors=3 | contested=1 | cost_korn=4,True,True,"enemy fortifies (-1, 1) for 4 Korn. raid_shield=2/3.",
5,61,rusher_vs_utility_balancer,18,2,enemy,utility_balancer,enemy,12,13,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 4, ""Stein"": 12}",2,raid,"(0, 0)",,aggression,30.9000,1.2500,38.6250,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=11,False,,,
5,61,rusher_vs_utility_balancer,18,2,enemy,utility_balancer,enemy,12,13,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 4, ""Stein"": 12}",3,build,"(-2, 1)",Holz,expansion,36.8590,1.0000,36.8590,type=Holz | need=0.58 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,18,2,enemy,utility_balancer,enemy,12,13,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 4, ""Stein"": 12}",4,build,"(-2, 1)",Korn,expansion,34.0840,1.0000,34.0840,type=Korn | need=0.33 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,18,2,enemy,utility_balancer,enemy,12,13,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 4, ""Stein"": 12}",5,raid,"(-1, 0)",,aggression,26.6500,1.2500,33.3125,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=11,False,,,
5,61,rusher_vs_utility_balancer,18,3,enemy,utility_balancer,enemy,11,14,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 1, ""Stein"": 12}",1,raid,"(0, 0)",,aggression,30.9000,1.2500,38.6250,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=11,True,True,"enemy raids (0, 0) for 3 Korn. contested=5, active_from_round=21.",
5,61,rusher_vs_utility_balancer,18,3,enemy,utility_balancer,enemy,11,14,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 1, ""Stein"": 12}",2,build,"(-2, 1)",Korn,expansion,38.0840,1.0000,38.0840,type=Korn | need=0.67 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,18,3,enemy,utility_balancer,enemy,11,14,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 1, ""Stein"": 12}",3,build,"(-2, 1)",Holz,expansion,36.8590,1.0000,36.8590,type=Holz | need=0.58 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,18,3,enemy,utility_balancer,enemy,11,14,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 1, ""Stein"": 12}",4,raid,"(-1, 0)",,aggression,26.6500,1.2500,33.3125,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=11,False,,,
5,61,rusher_vs_utility_balancer,18,3,enemy,utility_balancer,enemy,11,14,36,13,12,12,11,37,24,25,False,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 5, ""Korn"": 1, ""Stein"": 12}",5,build,"(-2, 1)",Stein,expansion,29.8590,1.0000,29.8590,type=Stein | need=0.00 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,19,1,enemy,utility_balancer,player,14,12,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 9, ""Korn"": 8, ""Stein"": 12}",1,fortify,"(3, 0)",,defense,53.8000,1.2500,67.2500,type=Holz | shield=1 | enemy_neighbors=3 | contested=2 | cost_korn=4,True,True,"enemy fortifies (3, 0) for 4 Korn. raid_shield=2/3.",
5,61,rusher_vs_utility_balancer,19,1,enemy,utility_balancer,player,14,12,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 9, ""Korn"": 8, ""Stein"": 12}",2,fortify,"(-1, 2)",,defense,32.4500,1.2500,40.5625,type=Korn | shield=2 | enemy_neighbors=1 | contested=4 | cost_korn=6,False,,,
5,61,rusher_vs_utility_balancer,19,1,enemy,utility_balancer,player,14,12,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 9, ""Korn"": 8, ""Stein"": 12}",3,build,"(-2, 1)",Holz,expansion,32.9574,1.0000,32.9574,type=Holz | need=0.25 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,19,1,enemy,utility_balancer,player,14,12,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 9, ""Korn"": 8, ""Stein"": 12}",4,build,"(-2, 1)",Korn,expansion,30.1824,1.0000,30.1824,type=Korn | need=0.00 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,19,1,enemy,utility_balancer,player,14,12,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 9, ""Korn"": 8, ""Stein"": 12}",5,build,"(-2, 1)",Stein,expansion,29.9574,1.0000,29.9574,type=Stein | need=0.00 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,19,2,enemy,utility_balancer,player,14,12,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 9, ""Korn"": 2, ""Stein"": 12}",1,fortify,"(3, 0)",,defense,48.2000,1.2500,60.2500,type=Holz | shield=2 | enemy_neighbors=3 | contested=2 | cost_korn=6,True,True,"enemy fortifies (3, 0) for 6 Korn. raid_shield=3/3.",
5,61,rusher_vs_utility_balancer,19,2,enemy,utility_balancer,player,14,12,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 9, ""Korn"": 2, ""Stein"": 12}",2,fortify,"(-1, 2)",,defense,32.4500,1.2500,40.5625,type=Korn | shield=2 | enemy_neighbors=1 | contested=4 | cost_korn=6,False,,,
5,61,rusher_vs_utility_balancer,19,2,enemy,utility_balancer,player,14,12,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 9, ""Korn"": 2, ""Stein"": 12}",3,build,"(-2, 1)",Korn,expansion,34.1824,1.0000,34.1824,type=Korn | need=0.33 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,19,2,enemy,utility_balancer,player,14,12,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 9, ""Korn"": 2, ""Stein"": 12}",4,build,"(-2, 1)",Holz,expansion,32.9574,1.0000,32.9574,type=Holz | need=0.25 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,19,2,enemy,utility_balancer,player,14,12,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 9, ""Korn"": 2, ""Stein"": 12}",5,build,"(-2, 1)",Stein,expansion,29.9574,1.0000,29.9574,type=Stein | need=0.00 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,19,3,enemy,utility_balancer,player,14,13,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 2, ""Stein"": 12}",1,build,"(-2, 1)",Korn,expansion,40.1824,1.0000,40.1824,type=Korn | need=0.83 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,True,True,"enemy builds Korn at (-2, 1) for 5 Holz.",
5,61,rusher_vs_utility_balancer,19,3,enemy,utility_balancer,player,14,13,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 2, ""Stein"": 12}",2,build,"(-2, 1)",Holz,expansion,32.9574,1.0000,32.9574,type=Holz | need=0.25 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,19,3,enemy,utility_balancer,player,14,13,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 2, ""Stein"": 12}",3,build,"(-2, 3)",Korn,expansion,31.1824,1.0000,31.1824,type=Korn | need=0.83 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,19,3,enemy,utility_balancer,player,14,13,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 2, ""Stein"": 12}",4,build,"(-1, 3)",Korn,expansion,30.1824,1.0000,30.1824,type=Korn | need=0.83 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,19,3,enemy,utility_balancer,player,14,13,35,12,14,11,13,37,25,23,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 4, ""Korn"": 2, ""Stein"": 12}",5,build,"(-2, 1)",Stein,expansion,29.9574,1.0000,29.9574,type=Stein | need=0.00 | own_neighbors=2 | enemy_neighbors=2 | cost_holz=5,False,,,
5,61,rusher_vs_utility_balancer,20,1,enemy,utility_balancer,enemy,14,13,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 12}",1,fortify,"(-1, 1)",,defense,40.0500,1.2500,50.0625,type=Korn | shield=1 | enemy_neighbors=2 | contested=2 | cost_korn=4,True,True,"enemy fortifies (-1, 1) for 4 Korn. raid_shield=2/3.",
5,61,rusher_vs_utility_balancer,20,1,enemy,utility_balancer,enemy,14,13,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 12}",2,fortify,"(-2, 1)",,defense,35.1500,1.2500,43.9375,type=Korn | shield=0 | enemy_neighbors=2 | contested=0 | cost_korn=2,False,,,
5,61,rusher_vs_utility_balancer,20,1,enemy,utility_balancer,enemy,14,13,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 12}",3,raid,"(0, 1)",,aggression,34.5500,1.2500,43.1875,target_type=Holz | level=1 | shield=0 | cost_korn=1 | opponent_non_core=13,False,,,
5,61,rusher_vs_utility_balancer,20,1,enemy,utility_balancer,enemy,14,13,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 12}",4,fortify,"(-1, 2)",,defense,32.4500,1.2500,40.5625,type=Korn | shield=2 | enemy_neighbors=1 | contested=4 | cost_korn=6,False,,,
5,61,rusher_vs_utility_balancer,20,1,enemy,utility_balancer,enemy,14,13,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 12}",5,raid,"(2, 0)",,aggression,30.3000,1.2500,37.8750,target_type=Korn | level=1 | shield=0 | cost_korn=1 | opponent_non_core=13,False,,,
5,61,rusher_vs_utility_balancer,20,2,enemy,utility_balancer,enemy,14,13,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 6, ""Stein"": 12}",1,fortify,"(-2, 1)",,defense,35.1500,1.2500,43.9375,type=Korn | shield=0 | enemy_neighbors=2 | contested=0 | cost_korn=2,True,True,"enemy fortifies (-2, 1) for 2 Korn. raid_shield=1/3.",
5,61,rusher_vs_utility_balancer,20,2,enemy,utility_balancer,enemy,14,13,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 6, ""Stein"": 12}",2,raid,"(0, 1)",,aggression,34.5500,1.2500,43.1875,target_type=Holz | level=1 | shield=0 | cost_korn=1 | opponent_non_core=13,False,,,
5,61,rusher_vs_utility_balancer,20,2,enemy,utility_balancer,enemy,14,13,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 6, ""Stein"": 12}",3,fortify,"(-1, 1)",,defense,34.4500,1.2500,43.0625,type=Korn | shield=2 | enemy_neighbors=2 | contested=2 | cost_korn=6,False,,,
5,61,rusher_vs_utility_balancer,20,2,enemy,utility_balancer,enemy,14,13,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 6, ""Stein"": 12}",4,fortify,"(-1, 2)",,defense,32.4500,1.2500,40.5625,type=Korn | shield=2 | enemy_neighbors=1 | contested=4 | cost_korn=6,False,,,
5,61,rusher_vs_utility_balancer,20,2,enemy,utility_balancer,enemy,14,13,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 6, ""Stein"": 12}",5,raid,"(2, 0)",,aggression,30.3000,1.2500,37.8750,target_type=Korn | level=1 | shield=0 | cost_korn=1 | opponent_non_core=13,False,,,
5,61,rusher_vs_utility_balancer,20,3,enemy,utility_balancer,enemy,13,14,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 5, ""Stein"": 12}",1,raid,"(0, 1)",,aggression,34.5500,1.2500,43.1875,target_type=Holz | level=1 | shield=0 | cost_korn=1 | opponent_non_core=13,True,True,"enemy raids (0, 1) for 1 Korn. contested=6, active_from_round=23.",
5,61,rusher_vs_utility_balancer,20,3,enemy,utility_balancer,enemy,13,14,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 5, ""Stein"": 12}",2,fortify,"(-1, 1)",,defense,34.4500,1.2500,43.0625,type=Korn | shield=2 | enemy_neighbors=2 | contested=2 | cost_korn=6,False,,,
5,61,rusher_vs_utility_balancer,20,3,enemy,utility_balancer,enemy,13,14,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 5, ""Stein"": 12}",3,fortify,"(-1, 2)",,defense,32.4500,1.2500,40.5625,type=Korn | shield=2 | enemy_neighbors=1 | contested=4 | cost_korn=6,False,,,
5,61,rusher_vs_utility_balancer,20,3,enemy,utility_balancer,enemy,13,14,34,13,14,12,13,37,24,23,True,"{""Holz"": 6, ""Korn"": 6, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 5, ""Stein"": 12}",4,raid,"(2, 0)",,aggression,30.3000,1.2500,37.8750,target_type=Korn | level=1 | shield=0 | cost_korn=1 | opponent_non_core=13,False,,,
